committee_id,committee_name,report_year,file_number,payee_name,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,support_oppose_indicator,candidate_id,candidate_name,candidate_office,candidate_office_state,candidate_office_district,candidate_party,election_type,election_type_full
C00487470,CLUB FOR GROWTH ACTION,2022,1601031,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/6/22 0:00,6/9/22 0:00,874246.79,O,S2AZ00331,"LAMON, JIM MR",S,AZ,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579226,"GRP BUYING, LLC",RADIO AD PLACEMENT,4/4/22 0:00,4/6/22 0:00,5273.44,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591726,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/2/22 0:00,5/2/22 0:00,211.41,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1598097,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),5/26/22 0:00,5/26/22 0:00,74.58,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531661,CLUB FOR GROWTH,PRESS RELEASE (FROM ADVANCE LINE 21),7/29/21 0:00,7/29/21 0:00,203.24,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604839,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),6/20/22 0:00,6/20/22 0:00,67.71,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581146,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/13/22 0:00,4/13/22 0:00,227.45,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569046,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,2/11/22 0:00,2/15/22 0:00,107986.58,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1551339,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",12/6/21 0:00,12/10/21 0:00,21616.79,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579226,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),4/6/22 0:00,4/6/22 0:00,218.73,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,7/18/22 0:00,7/20/22 0:00,8971.88,S,H2MO07143,"BURLISON, ERIC",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),7/20/22 0:00,7/20/22 0:00,217.99,S,H2MO07143,"BURLISON, ERIC",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1512975,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/17/21 0:00,4/17/21 0:00,285.22,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2021,1541075,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),9/13/21 0:00,9/13/21 0:00,10.17,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1576220,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",3/17/22 0:00,3/21/22 0:00,33120.98,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1599420,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,5/31/22 0:00,6/1/22 0:00,22443.75,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591157,"GRP BUYING, LLC","RADIO AD PLACEMENT, ORIGINALLY REPORTED 4/20/22, CHANGE IN CANDIDATE SUPPORT/OPPOSE",4/29/22 0:00,4/29/22 0:00,11912.95,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574302,"BREITBART NEWS NETWORK, LLC",DIGITAL AD PLACEMENT,3/9/22 0:00,3/15/22 0:00,25000,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550556,CLUB FOR GROWTH,"TV, RADIO AD COSTS (FROM ADVANCE LINE 21)",12/1/21 0:00,12/1/21 0:00,40.93,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531651,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),7/26/21 0:00,7/26/21 0:00,10.17,O,H6WY00159,"CHENEY, ELIZABETH MRS.",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590601,WARFIELD AND COMPANY,TV AD PRODUCTION,4/25/22 0:00,4/27/22 0:00,6067,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581180,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/6/22 0:00,4/12/22 0:00,12664.68,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1543027,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",10/14/21 0:00,10/15/21 0:00,44895.16,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1576484,"MEDIUM BUYING, LLC",TV AD PLACEMENT,3/16/22 0:00,3/23/22 0:00,1225485.01,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531661,PRIME MEDIA PARTNERS,TV AD PRODUCTION,7/26/21 0:00,7/29/21 0:00,18878,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579067,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),4/6/22 0:00,4/6/22 0:00,290.27,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1607305,WARFIELD AND COMPANY,TV AD PRODUCTION,7/5/22 0:00,7/6/22 0:00,9283,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581171,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/12/22 0:00,4/12/22 0:00,52.05,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591937,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),4/27/22 0:00,4/27/22 0:00,84.79,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1595574,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/17/22 0:00,5/17/22 0:00,103.5,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597885,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),5/25/22 0:00,5/25/22 0:00,21.94,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590595,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",4/21/22 0:00,4/26/22 0:00,23386.14,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1572948,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),3/7/22 0:00,3/7/22 0:00,175.44,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,7/18/22 0:00,7/20/22 0:00,8971.88,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1594195,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),5/12/22 0:00,5/12/22 0:00,186.54,S,S2PA00489,"BARNETTE, KATHY",S,PA,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550218,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),11/27/21 0:00,11/27/21 0:00,158,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590098,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/22/22 0:00,4/22/22 0:00,473025,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590082,PRIME MEDIA PARTNERS,TV AD PRODUCTION,4/18/22 0:00,4/20/22 0:00,4417.5,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541075,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),9/20/21 0:00,9/20/21 0:00,10.17,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1521846,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",6/22/21 0:00,6/28/21 0:00,17584,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1590082,PRIME MEDIA PARTNERS,TV AD PRODUCTION,4/18/22 0:00,4/20/22 0:00,10213,O,S2NC00307,"WALKER, BRADLEY MARK",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530048,CLUB FOR GROWTH,"EMAIL, AD COSTS (FROM ADVANCE LINE 21)",7/21/21 0:00,7/21/21 0:00,272.95,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1590601,"GRP BUYING, LLC",TV AD PLACEMENT,4/25/22 0:00,4/27/22 0:00,226639.69,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587501,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/14/22 0:00,4/14/22 0:00,153.43,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1548225,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),11/13/21 0:00,11/13/21 0:00,40.93,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1529757,WARFIELD AND COMPANY,TV AD PRODUCTION,7/20/21 0:00,7/20/21 0:00,9329,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1521846,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),6/28/21 0:00,6/28/21 0:00,224.47,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1607305,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,7/5/22 0:00,7/6/22 0:00,35887.5,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556893,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),1/15/22 0:00,1/15/22 0:00,40.93,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588449,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/19/22 0:00,4/19/22 0:00,153.43,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1593696,PRIME MEDIA PARTNERS,TV AD PRODUCTION,5/10/22 0:00,5/11/22 0:00,9250,S,S2PA00489,"BARNETTE, KATHY",S,PA,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588412,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/19/22 0:00,4/19/22 0:00,227.45,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1560758,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",1/14/22 0:00,1/28/22 0:00,35186.58,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1572509,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2/18/22 0:00,2/18/22 0:00,80.11,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1589817,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/19/22 0:00,4/20/22 0:00,141907.5,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1599414,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",5/26/22 0:00,5/31/22 0:00,11720.57,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523745,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",6/23/21 0:00,7/9/21 0:00,9019,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1579226,WARFIELD AND COMPANY,RADIO AD PRODUCTION,4/4/22 0:00,4/6/22 0:00,1747.5,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523250,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/6/21 0:00,7/6/21 0:00,224.47,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1519931,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",6/14/21 0:00,6/14/21 0:00,19222,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1590506,WARFIELD AND COMPANY,TV AD PRODUCTION (ADDED TO PREVIOUSLY REPORTED PLACEMENT),4/24/22 0:00,4/24/22 0:00,9823,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1607305,WARFIELD AND COMPANY,RADIO AD PRODUCTION,7/5/22 0:00,7/6/22 0:00,3790,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1519931,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),6/14/21 0:00,6/14/21 0:00,190.66,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1526659,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/15/21 0:00,7/15/21 0:00,415.12,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1610792,WARFIELD AND COMPANY,TV AD PRODUCTION,7/11/22 0:00,7/13/22 0:00,7215,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1537752,"MEDIUM BUYING, LLC",TV AD PLACEMENT,8/30/21 0:00,9/12/21 0:00,32812.5,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541075,"MEDIUM BUYING, LLC",TV AD PLACEMENT,9/29/21 0:00,10/5/21 0:00,1384811.25,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574692,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),3/16/22 0:00,3/16/22 0:00,190.2,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556906,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),1/15/22 0:00,1/15/22 0:00,40.93,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1573512,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),3/9/22 0:00,3/9/22 0:00,35.1,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1524799,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/12/21 0:00,7/12/21 0:00,166.22,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1591723,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",4/29/22 0:00,5/3/22 0:00,23425,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,WARFIELD AND COMPANY,RADIO AD PRODUCTION,7/18/22 0:00,7/20/22 0:00,1769,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574302,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/11/22 0:00,3/11/22 0:00,30.5,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591937,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),4/21/22 0:00,4/21/22 0:00,84.79,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1529757,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),7/20/21 0:00,7/20/21 0:00,134.76,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1578233,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/5/22 0:00,4/5/22 0:00,153.43,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1602266,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),6/14/22 0:00,6/14/22 0:00,113.72,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604839,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),6/20/22 0:00,6/20/22 0:00,210.08,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590520,PRIME MEDIA PARTNERS,TV AD PRODUCTION,4/25/22 0:00,4/26/22 0:00,50152,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1578229,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/4/22 0:00,4/4/22 0:00,190.96,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556136,CLUB FOR GROWTH,PRESS RELEASE (FROM ADVANCE LINE 21),1/11/22 0:00,1/11/22 0:00,190.09,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1547523,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),11/6/21 0:00,11/6/21 0:00,68.66,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1526682,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/13/21 0:00,7/15/21 0:00,5034.75,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1600838,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),6/8/22 0:00,6/8/22 0:00,58.54,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1601541,WARFIELD AND COMPANY,TV AD PRODUCTION,6/9/22 0:00,6/11/22 0:00,4700,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1529160,"CATAMARAN CONSULTING, LLC",DOOR HANGERS,7/19/21 0:00,7/19/21 0:00,4921,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1599420,"MEDIUM BUYING, LLC",RADIO AD PLACEMENT,5/31/22 0:00,6/1/22 0:00,22443.75,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588423,"MCSHANE, LLC","MAIL PRODUCTION, POSTAGE",3/28/22 0:00,4/19/22 0:00,14940.09,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556136,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),1/12/22 0:00,1/12/22 0:00,161.83,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1573503,CLUB FOR GROWTH,DIGITAL ADVERTISING (FROM ADVANCE LINE 21),3/10/22 0:00,3/10/22 0:00,229.45,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1510297,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/13/21 0:00,4/13/21 0:00,162.93,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1591151,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/26/22 0:00,4/28/22 0:00,12664.68,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541876,WPAI,DATA ANALYTICS,10/8/21 0:00,10/11/21 0:00,200,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523574,WPAI,DATA ANALYTICS,7/7/21 0:00,7/8/21 0:00,66.67,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2021,1526645,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),7/14/21 0:00,7/14/21 0:00,217.36,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1568232,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),1/28/22 0:00,1/28/22 0:00,10.97,O,S2NC00307,"WALKER, BRADLEY MARK",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590082,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/20/22 0:00,4/20/02 0:00,56.53,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1599414,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/31/22 0:00,5/31/22 0:00,113.72,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523574,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/7/21 0:00,7/8/21 0:00,17634.5,O,H2OH15152,"KUNZE, STEPHANIE L.",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1592151,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/5/22 0:00,5/5/22 0:00,211.41,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592626,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),5/6/22 0:00,5/6/22 0:00,314.75,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617919,ARENA COMMUNICATIONS,"MAIL PRODUCTION, POSTAGE",7/13/22 0:00,7/18/22 0:00,19736,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531651,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),7/28/21 0:00,7/28/21 0:00,539.45,O,H6WY00159,"CHENEY, ELIZABETH MRS.",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1568232,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),2/9/22 0:00,2/9/22 0:00,77.84,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592149,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),5/4/22 0:00,5/4/22 0:00,37.29,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550389,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),11/30/21 0:00,11/30/21 0:00,1417.9,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
